"206","秦皇岛市玻璃博物馆","","7","7","秦皇岛市海港区文化路44号","秦皇岛","http://ticket.lvmama.com/scenic-12435847","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2622520/e5f17d1e812701fbcba327e91e6f17ca_180_120.jpg"
"207","碹窑艺术小镇","","25","25","河北省张家口市怀安县怀安第六屯乡常家沟村","秦皇岛","http://ticket.lvmama.com/scenic-12435847","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2622520/e5f17d1e812701fbcba327e91e6f17ca_180_120.jpg"
"208","周公山","","45","60","邢台市邢台县路罗镇桃树坪村西北","秦皇岛","http://ticket.lvmama.com/scenic-12435847","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2622520/e5f17d1e812701fbcba327e91e6f17ca_180_120.jpg"
"209","北极童话雪乡","","15","15","石家庄市中华北大街与学府路交口东行200米路南（经...","石家庄","http://ticket.lvmama.com/scenic-12365131","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2621406/c09679e26fa813542c53bf2015332e25_180_120.jpg"
"210","糖汇漫生活","","39","89","河北省唐山市路北区大里北路280号","石家庄","http://ticket.lvmama.com/scenic-12365131","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2621406/c09679e26fa813542c53bf2015332e25_180_120.jpg"
"211","新绎农场冰雪嘉年华","","9.9","19.9","刘其营乡恒山南路","石家庄","http://ticket.lvmama.com/scenic-12365131","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2621406/c09679e26fa813542c53bf2015332e25_180_120.jpg"
"212","南和嘉年华主题乐园","","9.9","19.9","邢台市南和区s325与中兴东大街交叉口，距南和农业...","石家庄","http://ticket.lvmama.com/scenic-12365131","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2621406/c09679e26fa813542c53bf2015332e25_180_120.jpg"
"213","金山岭国际滑雪场","","169","899","河北省承德市滦平县长山峪镇金山岭国际滑雪旅游度假区","石家庄","http://ticket.lvmama.com/scenic-12365131","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2621406/c09679e26fa813542c53bf2015332e25_180_120.jpg"
"214","天梯山冰雪乐园","","75","95","河北省邢台市信都区抗大路天梯山景区对面","石家庄","http://ticket.lvmama.com/scenic-12365131","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2621406/c09679e26fa813542c53bf2015332e25_180_120.jpg"
"215","骞海沐悦温泉","","29.9","46","张家口市宣化区皇城桥路皇城大厦三楼","石家庄","http://ticket.lvmama.com/scenic-12365131","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2621406/c09679e26fa813542c53bf2015332e25_180_120.jpg"
"216","抱香谷","","38","38","河北省邢台市信都区龙泉寺乡北和庄村村北","石家庄","http://ticket.lvmama.com/scenic-12365131","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2621406/c09679e26fa813542c53bf2015332e25_180_120.jpg"
"217","天域温泉庄园","","55","55","承德市隆化县七家镇天域温泉","承德","http://ticket.lvmama.com/scenic-12306331","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2618280/e02f46000862c3df6920436f84645b36_180_120.jpg"
"218","小火车主题乐园","","29.9","68","河北省唐山市开平区唐山花海北区南二门3号智慧生活馆","承德","http://ticket.lvmama.com/scenic-12306331","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2618280/e02f46000862c3df6920436f84645b36_180_120.jpg"
"219","御龙河公园","","9.9","198","河北省廊坊市安次区杨税务镇安铭道","承德","http://ticket.lvmama.com/scenic-12306331","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2618280/e02f46000862c3df6920436f84645b36_180_120.jpg"
"220","渔渡一号海上休闲渔业平台","","59","59","河北省秦皇岛市东港路120号","承德","http://ticket.lvmama.com/scenic-12306331","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2618280/e02f46000862c3df6920436f84645b36_180_120.jpg"
"221","黄金沙滩","","29.9","49.9","石家庄市正定县滹沱河叶子广场(南岸)","承德","http://ticket.lvmama.com/scenic-12306331","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2618280/e02f46000862c3df6920436f84645b36_180_120.jpg"
"222","绿溪谷风景区","","50","50","承德市兴隆县南天门乡南天门村","承德","http://ticket.lvmama.com/scenic-12306331","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2618280/e02f46000862c3df6920436f84645b36_180_120.jpg"
"223","园博动物园","","45","110","河北省邯郸市复兴区齐村牌坊北侧","承德","http://ticket.lvmama.com/scenic-12306331","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2618280/e02f46000862c3df6920436f84645b36_180_120.jpg"
"224","云花溪谷景区","","7","7","河北省保定市阜平县面盆村","承德","http://ticket.lvmama.com/scenic-12306331","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2618280/e02f46000862c3df6920436f84645b36_180_120.jpg"
"225","安远庙","","50","50","河北省承德市双桥区避暑山庄东北","承德","http://ticket.lvmama.com/scenic-170161","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2614982/ceec10bcb3bf492dd12b23cb9d0a9121_180_120.jpg"
"226","正定古城樱花小镇","","60","100","石家庄市正定县吴兴村","承德","http://ticket.lvmama.com/scenic-170161","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2614982/ceec10bcb3bf492dd12b23cb9d0a9121_180_120.jpg"
"227","定州黄家营葡萄酒庄","","9.9","9.9","保定市定州市东亭镇382省道东胜生态园内","承德","http://ticket.lvmama.com/scenic-170161","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2614982/ceec10bcb3bf492dd12b23cb9d0a9121_180_120.jpg"
"228","张家口达华建国酒店温泉","","58","58","张家口市涿鹿县矾山镇张家口达华建国酒店","承德","http://ticket.lvmama.com/scenic-170161","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2614982/ceec10bcb3bf492dd12b23cb9d0a9121_180_120.jpg"
"229","南高基滑雪场","","20","189","石家庄市新华区月牙路南高基公园","承德","http://ticket.lvmama.com/scenic-170161","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2614982/ceec10bcb3bf492dd12b23cb9d0a9121_180_120.jpg"
"230","御水湾天然温泉","","9.9","395","秦皇岛市青龙满族自治县温泉村","承德","http://ticket.lvmama.com/scenic-170161","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2614982/ceec10bcb3bf492dd12b23cb9d0a9121_180_120.jpg"
"231","七山滑雪度假区","","99","3280","保定市涞源县白石山镇西龙虎村","承德","http://ticket.lvmama.com/scenic-170161","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2614982/ceec10bcb3bf492dd12b23cb9d0a9121_180_120.jpg"
"232","无极山滑雪场","","59.9","1899","石家庄市元氏县苏村乡岳庄庄西南","承德","http://ticket.lvmama.com/scenic-170161","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2614982/ceec10bcb3bf492dd12b23cb9d0a9121_180_120.jpg"
"233","福宝乐园","","35.9","35.9","石家庄市正定县正定镇塔元庄村塔元庄乡村振兴示范园西...","石家庄","http://ticket.lvmama.com/scenic-12217923","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2613111/5e5537d7941c8e3a94823ebc89251cfc_180_120.jpg"
"234","冀南山底抗日地道遗址","","20","74","邯郸市峰峰矿区义井镇山底村","石家庄","http://ticket.lvmama.com/scenic-12217923","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2613111/5e5537d7941c8e3a94823ebc89251cfc_180_120.jpg"
"235","趣太空？航天科技体验馆","","19.9","109.9","石家庄市长安区东大街3号国际科技博览活动中心三楼","石家庄","http://ticket.lvmama.com/scenic-12217923","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2613111/5e5537d7941c8e3a94823ebc89251cfc_180_120.jpg"
"236","邯郸园博园","","7","7","邯郸市复兴区建设北大街519号","石家庄","http://ticket.lvmama.com/scenic-12217923","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2613111/5e5537d7941c8e3a94823ebc89251cfc_180_120.jpg"
"237","净觉寺","","19.9","19.9","唐山市玉田县蛮子营村东","石家庄","http://ticket.lvmama.com/scenic-12217923","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2613111/5e5537d7941c8e3a94823ebc89251cfc_180_120.jpg"
"238","杨露禅故居","","10","10","邯郸市永年区广府专线","石家庄","http://ticket.lvmama.com/scenic-12217923","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2613111/5e5537d7941c8e3a94823ebc89251cfc_180_120.jpg"
"239","瑞阁温泉酒店温泉中心","","139","397","","石家庄","http://ticket.lvmama.com/scenic-12217923","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2613111/5e5537d7941c8e3a94823ebc89251cfc_180_120.jpg"
"240","法米动物园","","98","128","石家庄市长安区建设北大街38号蜂巢购物中心7楼","石家庄","http://ticket.lvmama.com/scenic-12217923","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2613111/5e5537d7941c8e3a94823ebc89251cfc_180_120.jpg"
"241","渔岛菲奢尔海景温泉","","99","99","秦皇岛市北戴河新区赤洋口片区滨海新大道D4段东侧渔...","秦皇岛","http://ticket.lvmama.com/scenic-12216335","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2611332/5c38741f8a6e99b4f2f163fa18abe4de_180_120.jpg"
"242","霸州名泉温泉酒店温泉","","69.9","128","廊坊市霸州市金各庄兴华北路","秦皇岛","http://ticket.lvmama.com/scenic-12216335","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2611332/5c38741f8a6e99b4f2f163fa18abe4de_180_120.jpg"
"243","邯郸朱山乐园","","52","1065","邯郸市永年县合会镇吴庄村村北","秦皇岛","http://ticket.lvmama.com/scenic-12216335","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2611332/5c38741f8a6e99b4f2f163fa18abe4de_180_120.jpg"
"244","金水湾温泉度假村","","85.1","88","河北省承德市隆化县七家镇温泉村","秦皇岛","http://ticket.lvmama.com/scenic-12216335","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2611332/5c38741f8a6e99b4f2f163fa18abe4de_180_120.jpg"
"245","南戴河","","117.5","237","河北省秦皇岛市沿海公路","秦皇岛","http://ticket.lvmama.com/scenic-12216335","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2611332/5c38741f8a6e99b4f2f163fa18abe4de_180_120.jpg"
"246","紫云山松果乐园","","7","7","秦皇岛市海港区民族北路西（紫云山滑雪场）","秦皇岛","http://ticket.lvmama.com/scenic-12216335","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2611332/5c38741f8a6e99b4f2f163fa18abe4de_180_120.jpg"
"247","清风峡风景区","","39.9","99","石家庄市平山县北冶乡清风村东南","秦皇岛","http://ticket.lvmama.com/scenic-12216335","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2611332/5c38741f8a6e99b4f2f163fa18abe4de_180_120.jpg"
"248","仙人峪景区","","28","28","保定市涞源县城西15公里处","秦皇岛","http://ticket.lvmama.com/scenic-12216335","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2611332/5c38741f8a6e99b4f2f163fa18abe4de_180_120.jpg"
"249","中华三祖圣地黄帝城遗址文化旅游区","","57","118","张家口市涿鹿县矾山镇","张家口","http://ticket.lvmama.com/scenic-12214283","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2608858/faf5c7396c38d5ff179e1448676e2079_180_120.jpg"
"250","天保那苏图草原旅游度假区","","7","7","张家口市-张北县-张北镇","张家口","http://ticket.lvmama.com/scenic-12214283","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2608858/faf5c7396c38d5ff179e1448676e2079_180_120.jpg"
"251","中国马镇舞马世界主题乐园","","10","10","河北省承德市丰宁县大滩镇向北6公里","张家口","http://ticket.lvmama.com/scenic-12214283","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2608858/faf5c7396c38d5ff179e1448676e2079_180_120.jpg"
"252","傍水崖风景区","","49","49","秦皇岛市海港区石门寨镇北未庄村","张家口","http://ticket.lvmama.com/scenic-12214283","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2608858/faf5c7396c38d5ff179e1448676e2079_180_120.jpg"
"253","三妙峰","","39.7","79.3","保定市顺平县神南镇","张家口","http://ticket.lvmama.com/scenic-12214283","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2608858/faf5c7396c38d5ff179e1448676e2079_180_120.jpg"
"254","天河山","","64","70","河北省邢台市白岸乡清泉村","张家口","http://ticket.lvmama.com/scenic-12214283","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2608858/faf5c7396c38d5ff179e1448676e2079_180_120.jpg"
"255","保定市动物园","","10","10","保定市保定莲池区永华南大街688号","张家口","http://ticket.lvmama.com/scenic-12214283","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2608858/faf5c7396c38d5ff179e1448676e2079_180_120.jpg"
"256","赵王欢乐城","","6.8","29.9","邯郸市广平县广安路东湖公园","张家口","http://ticket.lvmama.com/scenic-12214283","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2608858/faf5c7396c38d5ff179e1448676e2079_180_120.jpg"
"257","正迪欢乐世界","","30","30","河北省保定市南市区裕华西路264号,直隶总督署对面","保定","http://ticket.lvmama.com/scenic-101513","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2607097/7e72af5e635fc9fead532d45f9289f52_180_120.jpg"
"258","佛山滑雪滑草乐园","","35","55","河北省邯郸市永年区广府大街西头佛山景区","保定","http://ticket.lvmama.com/scenic-101513","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2607097/7e72af5e635fc9fead532d45f9289f52_180_120.jpg"
"259","邢台紫金山","","30","30","河北省邢台县白岸乡前坪村","保定","http://ticket.lvmama.com/scenic-101513","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2607097/7e72af5e635fc9fead532d45f9289f52_180_120.jpg"
"260","扁鹊庙","","10","10","河北省邢台市内丘县","保定","http://ticket.lvmama.com/scenic-101513","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2607097/7e72af5e635fc9fead532d45f9289f52_180_120.jpg"
"261","圣井岗","","7","7","河北省邯郸市","保定","http://ticket.lvmama.com/scenic-101513","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2607097/7e72af5e635fc9fead532d45f9289f52_180_120.jpg"
"262","邺城铜雀三台遗址公园","","7","7","河北省邯郸市临漳县香菜营乡","保定","http://ticket.lvmama.com/scenic-101513","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2607097/7e72af5e635fc9fead532d45f9289f52_180_120.jpg"
"263","鸡鸣驿古城","","36","36","河北省张家口市怀来县鸡鸣驿乡鸡鸣驿村","保定","http://ticket.lvmama.com/scenic-101513","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2607097/7e72af5e635fc9fead532d45f9289f52_180_120.jpg"
"264","赵云庙","","10","10","河北省石家庄市正定县兴荣路东头(近正定县科技馆)","保定","http://ticket.lvmama.com/scenic-101513","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2607097/7e72af5e635fc9fead532d45f9289f52_180_120.jpg"
"265","菩提岛","","9","9","河北省唐山市乐亭县渤海湾","唐山","http://ticket.lvmama.com/scenic-102152","http://pic.lvmama.com/uploads/pc/place2/2015-06-18/694cf9d5-1200-4ada-81c1-27a20efc7f18_180_120.jpg"
"266","地球科学博物院","","7","7","河北邯郸市磁县台城乡（邯郸机场门口西行3000米）","唐山","http://ticket.lvmama.com/scenic-102152","http://pic.lvmama.com/uploads/pc/place2/2015-06-18/694cf9d5-1200-4ada-81c1-27a20efc7f18_180_120.jpg"
"267","武安长寿村","","9","9","河北省武安市活水乡长寿村","唐山","http://ticket.lvmama.com/scenic-102152","http://pic.lvmama.com/uploads/pc/place2/2015-06-18/694cf9d5-1200-4ada-81c1-27a20efc7f18_180_120.jpg"
"268","武华山","","7","7","河北武安市西北52公里的活水乡后柏坡村南","唐山","http://ticket.lvmama.com/scenic-102152","http://pic.lvmama.com/uploads/pc/place2/2015-06-18/694cf9d5-1200-4ada-81c1-27a20efc7f18_180_120.jpg"
"269","中国爱情山（邢台天河山）","","9","9","河北省邢台县白岸乡清泉村（邢左公路西行65公里）天...","唐山","http://ticket.lvmama.com/scenic-102152","http://pic.lvmama.com/uploads/pc/place2/2015-06-18/694cf9d5-1200-4ada-81c1-27a20efc7f18_180_120.jpg"
"270","双塔山","","200","200","河北省承德市双滦区双塔山镇","唐山","http://ticket.lvmama.com/scenic-102152","http://pic.lvmama.com/uploads/pc/place2/2015-06-18/694cf9d5-1200-4ada-81c1-27a20efc7f18_180_120.jpg"
"271","禅林寺古银杏风景园","","43.9","43.9","河北省遵化市东北侯家寨乡","唐山","http://ticket.lvmama.com/scenic-102152","http://pic.lvmama.com/uploads/pc/place2/2015-06-18/694cf9d5-1200-4ada-81c1-27a20efc7f18_180_120.jpg"
"272","磬锤峰国家森林公园","","9","25","河北省承德市承德县普乐北路东侧","唐山","http://ticket.lvmama.com/scenic-102152","http://pic.lvmama.com/uploads/pc/place2/2015-06-18/694cf9d5-1200-4ada-81c1-27a20efc7f18_180_120.jpg"
"273","塞罕坝国家森林公园","","10","10","河北省承德市围场满族蒙古族自治县北部","承德","http://ticket.lvmama.com/scenic-100559","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/254097/a97f36979972a5e83177bd5a33b9fc80_180_120.jpg"
"274","驼梁风景区","","16","16","河北省平山县驼梁景区管理委员会（平山县合河口乡前大...","承德","http://ticket.lvmama.com/scenic-100559","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/254097/a97f36979972a5e83177bd5a33b9fc80_180_120.jpg"
"275","九峰山","","20","40","河北省邯郸市涉县九峰山","承德","http://ticket.lvmama.com/scenic-100559","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/254097/a97f36979972a5e83177bd5a33b9fc80_180_120.jpg"
"276","正定隆兴寺","","9","9","河北省石家庄市正定县中山东路109号","承德","http://ticket.lvmama.com/scenic-100559","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/254097/a97f36979972a5e83177bd5a33b9fc80_180_120.jpg"
"277","封龙山","","20","20","河北省石家庄市元氏县和鹿泉市境内。","承德","http://ticket.lvmama.com/scenic-100559","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/254097/a97f36979972a5e83177bd5a33b9fc80_180_120.jpg"
"278","邢台大峡谷","","48","48","河北省邢台县西南路罗镇贺家坪村","承德","http://ticket.lvmama.com/scenic-100559","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/254097/a97f36979972a5e83177bd5a33b9fc80_180_120.jpg"
"279","嶂石岩","","99","102.8","河北省石家庄市赞皇县嶂石岩乡嶂石岩村","承德","http://ticket.lvmama.com/scenic-100559","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/254097/a97f36979972a5e83177bd5a33b9fc80_180_120.jpg"
"280","魁星楼","","200","200","河北省承德市双桥区环城南路","承德","http://ticket.lvmama.com/scenic-100559","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/254097/a97f36979972a5e83177bd5a33b9fc80_180_120.jpg"
"281","京娘湖","","80","105","河北省邯郸市武安市西北部山区的口上村北","邯郸","http://ticket.lvmama.com/scenic-100221","http://pic.lvmama.com/uploads/pc/place2/2017-05-16/35a5e319-d0d0-47d9-94ad-7bea4070fb8d_180_120.jpg"
"282","娲皇宫","","68","68","河北省邯郸市涉县索堡","邯郸","http://ticket.lvmama.com/scenic-100221","http://pic.lvmama.com/uploads/pc/place2/2017-05-16/35a5e319-d0d0-47d9-94ad-7bea4070fb8d_180_120.jpg"
"283","邢台天梯山景区","","10","10","河北省邢台市西东牛庄","邯郸","http://ticket.lvmama.com/scenic-100221","http://pic.lvmama.com/uploads/pc/place2/2017-05-16/35a5e319-d0d0-47d9-94ad-7bea4070fb8d_180_120.jpg"
"284","河北鸡鸣山旅游景区","","27","27","河北省张家口市下花园区鸡鸣山旅游景区","邯郸","http://ticket.lvmama.com/scenic-100221","http://pic.lvmama.com/uploads/pc/place2/2017-05-16/35a5e319-d0d0-47d9-94ad-7bea4070fb8d_180_120.jpg"
"285","太行五指山滑雪场","","68","69.9","河北省邯郸市涉县河南店镇南庄村","邯郸","http://ticket.lvmama.com/scenic-100221","http://pic.lvmama.com/uploads/pc/place2/2017-05-16/35a5e319-d0d0-47d9-94ad-7bea4070fb8d_180_120.jpg"
"286","大型室内史诗演出《长城》","","7","7","河北省秦皇岛市山海关城南5公里处","邯郸","http://ticket.lvmama.com/scenic-100221","http://pic.lvmama.com/uploads/pc/place2/2017-05-16/35a5e319-d0d0-47d9-94ad-7bea4070fb8d_180_120.jpg"
"287","九龙峡","","55","78","河北省邢台市浆水镇营房台村","邯郸","http://ticket.lvmama.com/scenic-100221","http://pic.lvmama.com/uploads/pc/place2/2017-05-16/35a5e319-d0d0-47d9-94ad-7bea4070fb8d_180_120.jpg"
"288","抱犊寨","","7","7","河北省石家庄市西的鹿泉市城西","邯郸","http://ticket.lvmama.com/scenic-100221","http://pic.lvmama.com/uploads/pc/place2/2017-05-16/35a5e319-d0d0-47d9-94ad-7bea4070fb8d_180_120.jpg"
"289","秦皇古道","","20","20","河北省石家庄市井陉县城东北4公里","石家庄","http://ticket.lvmama.com/scenic-106787","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/182609/ac8c150ad74f9a5bb19af4928cf4e447_180_120.jpg"
"290","山海关古城景区","","15","15","河北省秦皇岛市山海关区东大街1号","石家庄","http://ticket.lvmama.com/scenic-106787","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/182609/ac8c150ad74f9a5bb19af4928cf4e447_180_120.jpg"
"291","吴桥杂技大世界","","100","220","河北省沧州市吴桥县京福路1号","石家庄","http://ticket.lvmama.com/scenic-106787","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/182609/ac8c150ad74f9a5bb19af4928cf4e447_180_120.jpg"
"292","狼牙山","","9","9","河北省保定市易县狼牙山镇东西水村","石家庄","http://ticket.lvmama.com/scenic-106787","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/182609/ac8c150ad74f9a5bb19af4928cf4e447_180_120.jpg"
"293","山叶口景区","","30","30","河北省迁安市大五里乡山叶口村","石家庄","http://ticket.lvmama.com/scenic-106787","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/182609/ac8c150ad74f9a5bb19af4928cf4e447_180_120.jpg"
"294","天门山","","50","60","河北省承德市宽城满族自治县孟子岭乡南天门村5组","石家庄","http://ticket.lvmama.com/scenic-106787","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/182609/ac8c150ad74f9a5bb19af4928cf4e447_180_120.jpg"
"295","老龙头","","400","400","河北省秦皇岛市山海关区老龙头路1号","石家庄","http://ticket.lvmama.com/scenic-106787","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/182609/ac8c150ad74f9a5bb19af4928cf4e447_180_120.jpg"
"296","角山长城景区","","40","300","河北省秦皇岛市山海关城北","石家庄","http://ticket.lvmama.com/scenic-106787","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/182609/ac8c150ad74f9a5bb19af4928cf4e447_180_120.jpg"
"297","祖山景区","","9","9","河北省秦皇岛市青龙满族自治县祖山镇","秦皇岛","http://ticket.lvmama.com/scenic-101827","http://pic.lvmama.com/uploads/pc/place2/2019-08-28/3d8c02b1-61f8-42c6-9834-59db65337361_180_120.jpg"
"298","荣国府与宁荣街","","88","88","河北省石家庄市正定县兴荣路51号","秦皇岛","http://ticket.lvmama.com/scenic-101827","http://pic.lvmama.com/uploads/pc/place2/2019-08-28/3d8c02b1-61f8-42c6-9834-59db65337361_180_120.jpg"
"299","山海关王家大院","","9","9","河北省秦皇岛市山海关古城东三条29号","秦皇岛","http://ticket.lvmama.com/scenic-101827","http://pic.lvmama.com/uploads/pc/place2/2019-08-28/3d8c02b1-61f8-42c6-9834-59db65337361_180_120.jpg"
"300","秦皇岛浅水湾浴场","","45","50","河北省秦皇岛市北戴河区滨海大道中段","秦皇岛","http://ticket.lvmama.com/scenic-101827","http://pic.lvmama.com/uploads/pc/place2/2019-08-28/3d8c02b1-61f8-42c6-9834-59db65337361_180_120.jpg"
"301","公主号游船","","9","9","河北省秦皇岛市海港区南山街56号","秦皇岛","http://ticket.lvmama.com/scenic-101827","http://pic.lvmama.com/uploads/pc/place2/2019-08-28/3d8c02b1-61f8-42c6-9834-59db65337361_180_120.jpg"
"302","石家庄市动物园","","50","240","河北石家庄鹿泉市向阳南大街——石家庄市动物园","秦皇岛","http://ticket.lvmama.com/scenic-101827","http://pic.lvmama.com/uploads/pc/place2/2019-08-28/3d8c02b1-61f8-42c6-9834-59db65337361_180_120.jpg"
"303","正定冰雪嘉年华","","36","65","河北省石家庄市正定县长乐门西南侧正定冰雪嘉年华","秦皇岛","http://ticket.lvmama.com/scenic-101827","http://pic.lvmama.com/uploads/pc/place2/2019-08-28/3d8c02b1-61f8-42c6-9834-59db65337361_180_120.jpg"
"304","萌宠奇缘","","125","166","石家庄市新华区中华大街联盟路交口南行100米路西荣...","秦皇岛","http://ticket.lvmama.com/scenic-101827","http://pic.lvmama.com/uploads/pc/place2/2019-08-28/3d8c02b1-61f8-42c6-9834-59db65337361_180_120.jpg"
"305","泥河湾温泉生态城","","98","98","河北省张家口市阳原县三马坊乡澡洗塘村（在三马坊温泉...","张家口","http://ticket.lvmama.com/scenic-10925158","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/1071849/912df39c7bd02d4563fadc9923bafefd_180_120.jpg"
"306","兴芮温泉会馆","","30","109","河北省保定市徐水县高林村镇郎五庄村大午温泉城","张家口","http://ticket.lvmama.com/scenic-10925158","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/1071849/912df39c7bd02d4563fadc9923bafefd_180_120.jpg"
"307","名人世纪3D艺术蜡像馆(绿溪谷店)","","19.9","359","河北省保定市竞秀区阳光北大街2121号","张家口","http://ticket.lvmama.com/scenic-10925158","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/1071849/912df39c7bd02d4563fadc9923bafefd_180_120.jpg"
